,review_body,review_date,hotelName,hotelUrl
207,Hotel room is spacious for Singapore context and love the king sized bed. Bathtub is available but could be bigger! Don’t have hose beside the toilet bowl though. Overall is all good and would come back again :),"May 5, 2019","3    Park Avenue Rochester Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html
208,"Fast and efficient check in and out. The staff are helpful, and friendly. Their service and house keeping are well done. At times, they upgrade your room on non peak season. If there is one thing to point out, the swimming pool lighting is a little dim in the evening. Overall, good! Pleasant stay every time!","May 5, 2019","3    Park Avenue Rochester Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html
209,"I absolutely loved this hotel. The room layout and location of the hotel was great. The staffs were incredibly friendly, courteous and professional. I would like to personal acknowledge Samantha's service during my stay. She was always available to assist me with all my questions and she notes my requests and ensure they were attended promptly. She was so full of positive energy and it was always so nice to get her assistance before starting my day. Two thumbs up for Samantha and team.","May 5, 2019","3    Park Avenue Rochester Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html
210,"All service is very kindly, attentive and satisfactory. The room is clean and comfortable.I like the breakfast is simple type, and taste good. But maybe can be more food to choice. Overall, I very like this experience in hotel during 22 April to 27 April.  ","May 5, 2019","3    Park Avenue Rochester Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html
211,Very Good accomodation. Great value. Helpful and Friendly staff. I would recommend to those staying in the area. Close to shopping center and train. Close to Changi airport about 1/2 hour from Changi airport. ,"May 2, 2019","3    Park Avenue Rochester Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html
212,The stay in the hotel made my short trip worthwhile. From the people at the reception desk to the equipment in the room was great. I was not able to visit the pool and gym as time was short but will look forward to this next time.,"May 1, 2019","3    Park Avenue Rochester Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html
213,"Staff was real friendly, rooms really clean, facilities work well. In other words was really a pleasant stay I had. What impressed me was the free smart phone that was available for use in the rooms. That's the first time I have seen service like that provided. ","April 30, 2019","3    Park Avenue Rochester Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html
214,I stayed a week for work and this hotel provided all we needed. Breakfast was crowded and it was annoying not to be served water with meals but the rooms were great. We were also able to get a conference room for meetings which accommodated all our needs. Providing a shower after check out was very considerate.,"April 29, 2019","3    Park Avenue Rochester Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html
215,"All of the members of the hotel staff provided excellent service. They were proactive, helpful and kind, offering to get me and my companion a taxi, touring us around the hotel, and giving tips on how to get from one area to another most efficiently. At first, I thought the hotel was too far from the city centre (though a plus is its location in the business district). I soon realized, however, that it was still easily accessible not only via text but also by bus and train.I would definitely recommend this hotel especially to travelers who need to go about their work in the business district but also want the flexibility to check out the tourist spots in the city centre.","April 28, 2019","3    Park Avenue Rochester Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d2435463-Reviews-Park_Avenue_Rochester_Hotel-Singapore.html
216,"Stayed here for 3 nights to explore Singapore. The hotel is in a good position, can walk to Clarke Quay and train not too far to walk to. Taxis were easiest way round though. Hotel is a bit dated, the rooms were clean but in need of an upgrade. Beds were a little hard and there were rips in the sheets, not a major deal though. Staff were very helpful especially any staff on duty at the concierge. There is a little shop just outside the hotel for incidentals and also up the escalator near this shop a great little place to get cheap chicken rice and noodles. Our kids enjoyed the pool too. We opted not to have breakfast at the hotel, although it looked great, the price was ridiculous. $100 each morning!! Overall good stay. ","July 11, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
217,"We have stayed in Holiday Inn Atrium for 4 nights during our visit in Singapore. Hotel offers good comfort, has bus stop just net door and price was reasonable. We spent most of time outside so haven't much time to use many services, but it was very good choice for our needs.","July 1, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
218,"I stayed here 5 nights with my senior parents , we enjoyed the panoramic views at dawn and at night . The room was big enough to hold 7 suitcases and yet not feel crowded. Comfy beds . The bathroom was spotlessly clean, however the tub/mat need an update. WiFi was uninterrupted during our stay. The gym could have been slightly bigger and modern , but served the purpose. Breakfast on the expensive side, but dining and shopping is less than a mile away and the hotel’s free shuttle orchard road is a big plus. Customer service was excellent during our stay . Very easy access to the Bay Sands and Quay . Highly recommend this Holiday Inn . ","June 21, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
219,"Room with a view, big room, good nice comfortable bed, lighting could be better, vegan alternative such as almond milk not available in room. In fact, Singapore has not much awareness of veganism in general, to my surprise. finding vegan good is a challenge and not many understand. It is considered as food capital.","June 18, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
220,"Hotel rooms are somewhat tired. Check in agent professional and well trained. Public areas clean. Lobby spacious. Minimal recognition for Spire members. Unlike many other hotels, the following are NOT offered:...upgrade...welcome drink...lounge...usable Internet (could not load email, req'd to upgrade)...breakfastWe know about the inconsistency in loyalty rewards as is well documented on travel blogs, but here they beat every other hotel in having no loyalty recognition. Singaporean IHG hotels solely benefit from loyalty members and have fully removed the perks. If SG hotels set the benchmark, there would be no members. Note that pointbreaks are not ever offered here either (ever). Next stop, Hilton Doubletree Penang.Tip... The Zion Food hawker area is 5 mins. away and great!!","June 16, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
221,"We stayed for a week here and it was okay... nothing amazing.The room was nice and clean and they had mobile devices you could take put with you to use the maps etc, that was handy.The pool was really warm it was just horrible, in that heat you would think they would put a cooler on it...The buffet was 40 pounds a head!!!!!!! I mean that is crazy, especially when not including drinks. Also we went to the Chinese restaurant their and our chicken was raw in the middle.Its not a cheap hotel so this shouldn't be happening.It was okay and served its purpose, but i wouldn't go back.","May 30, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
222,"A convenient location away from the crowded CBD and Orchard Road. The lobby is spacious with plenty sofa to accommodate big groups check in. The LIVE band at the lounge is playing excellent songs. Room is clean and neat. Breakfast buffet is great. Staff is friendly and helpful. The male restroom at the lobby level, the team might need to check the cubicle sensor, it is over sensitive. Overall, it was an enjoyable stay. ","May 30, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
223,"Really lovely hotel, close to centre yet within walking distance of Academia visiting - reasonable priced and good choice of food. Friendly and helpful staff. In House restaurant buffet excellent and superb breakfasts.","May 27, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
224,"Thinking of a short holiday break, just recently returned from Singapore which having had stop overs a couple of time we decided to make it a little longer especially after seeing the movie ""Crazy Rich Asians"" . We flew with Singapore Airlines which are one of the better carriers and upon arrival we decided to check out the latest creation Jewel which is next to the airport. You can't take your bag trolley in so get them stored. It's a walk to the dome but quite impressive inside. But in reality it's really a large shopping mall with a very impressive water feature & gardens. We stayed ate the Holiday Inn Atrium in Singapore which is very impressive with 27 floors with internal lifts that go up the wall & you can view out. The room was very good not small at all like most of the others I've organised but this time we booked the room at the same time as our flights thru Flight Centre who are always helpful. The hotel staff were very friendly & helpful organizing shuttle bus or taxis as required. The Holiday Inn offers a free shuttle bus to Orchard Road which has many shops to choose from. To get around especially for returning to hotel we used the Taxis which are very cheap, clean & readily available, given time I might have figured out the subway or buses. We also booked the hop on hop off buses which was the best way around to get to the main sights. We did the Gardens by the Bay, which is a massive area and takes in many other sites, the Merlion of course, Chinatown & Little India all in one day. The night bus for a tour is one you must do as seeing the Garden by the Bay show is very impressive. There are 2 shows with the second & less busy one at 8.45pm. Little India was a disappointment not very clean unlike Chinatown which had the best souvenir stalls. Food & drink is expensive as everything is imported. Singapore doesn't have a fishing industry or farms so expect to pay more & if you eat in a restaurant you may also have to pay 10% service Charge & 7% GST which pushes the price up. All in all the people are friendly the shopping is fun but watch out for the humidity can be a real drainer on your energy. Also a must do is breakfast with the Orangutans at the zoo. I would give Singapore 7 out of 10 as a destination.","May 22, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
225,"I will write my review in Pros and Cons -Pros -1. Great Lobby.2. Good Swimming Pool3. MRT bus stop (ease of going anywhere and cost saving)4. Good Rooms.5. Taps in room have water that is safe for drinking. (less usage of single use plastic).Cons-1. Beds are not that comfortable.2. Except the hotel restaurants no eateries nearby.All and all a very good property, recommended always.","May 17, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
226,"We were invited to have dinner at Atrium where I have never heard of Holiday Inn Atrium has restaurant that offers buffet dinner...There are limited selection of food items to choose and my first choice was DIY Caesar salad which tasted very weird and Super sour. I tried Fried Rice and it was tasteless. Mash potatoes was Super salty. With all these, I dared not to try any others...service...walking pass by without even looking at table where there were dirty dishes...absolutely not my choice ","May 14, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
227,"Holiday Inn Atrium is an excellent hotel with a very impressive lobby all amenities including a bit of shopping at the side and amazing and friendly staff. I would like to thank the front office manager Rachel for helping us transfer from the Holiday Inn Express with out any problem. She did also help with transport and making us feel very welcome. The hotel is not very close to MRT but does have a bus stop right opposite which will take you to any MRT station. The breakfast has a taste of all cuisine. Including Indian and Japanese. The rooms are a bit dated but very large and tidy. There is live entertainment in the bar next to the lobby, with happy hour daily. All in all a great stay. Would highly recommend. Althea and Jude. Melbourne ","May 13, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
228,"horrible rooms , bad service .. what to tell about the bathrooms ... broken taps , non tissues . the rooms are not as per good quality of 5 star hotel standards . the rooms should be of standard quality . the buttons of the ac was bad . I was in room 1121","May 13, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
229,Holiday Inn Atrium is a great hotel offering superb value. Breakfast and meals are good. The rooms are clean and beds are comfy. An easy walk to Clark Quay. The hotel offers a free shuttle service to Clark Quay and Orchard Road. My favorite offering of the hotel is the free travel buddy. Its saves you time in finding places and you won't get lost. Thank you Holiday Inn and wish all hotels could offer this service.,"May 3, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
230,"We used this hotel as our Singapore stopover base. Location wise it’s an easy walk to china town and Clarke quay.Holiday inn is one of our preferred brand for a quick stay, usually.The first corner (level 22?) room we were given was small and old - although that wasn’t the problem. The room was musty and smelt damp, the wallpaper was peeling and there were mould patches on the wall and ceiling. Inconsistent with our expectations of the IHG brand and rather unhealthy Bring very tired we tried to ignore it - however after leaving the room for awhile and coming back in - there was no doubt this room had an unhealthy mould/damp issue and in our view should never have been given to anyone.Once bringing it to the attention of the front desk they promptly moved us - although it’s frustrating they felt it okay to put someone in there. This problem is identified in other reviews it seems.Breakfast was excellent and overall the service was quite good. The hotel is showing its age too, but apart from the musty room (s) it’s not too bad.","April 19, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
231,"Overall stay is superb. with the super king size bed and nice view. One minor issue is the toilet floor leveling is not good, there is a pond of water not able to flow or dry. Need to use towel to wipe every single time.Breakfast is tasty. and it allow to take away coffee!! so far my 1st time experience.Currently undergo renovation, so, you might heard some minor noise during day time. But luckily I stay on weekend, so, does not trouble me at all.","April 15, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
232,"A good business hotel, but you need to take a taxi everywhere as the nearest MRT OUTRAM is about 1.2 km away and in the heat or rain it becomes inconvenient. Breakfast has a lot of cusine options. No shopping center connected or nearly close. View is fantastic from top rooms ","April 13, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
233,"The subjects says alot about this hotel. Painless check in process, room wonderfully prepared. Executive has one of the best views in Singapore. Only down side was the food. Lobster laksa is quite ordinary. Needs more improvement on the curry. Lobster and scallop were slightly over cooked. Disappointed with Soon Kuay served during Happy Hour. No seeet sauce or even chilli sauce. Speaks nothing about the ""Singaporean"" way of eating.. Special mention Ms Malai at the front desk. Excellent service. Great knowledge about the IHG points system. Always serve with a smile. Well done Malai! Wondeful stay. Will be back for more! ","April 10, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
234,"We stayed in a large room with a city view. Customer service was friendly and helpful.Location was busy. Distance away from MRT, if walking, however, there were bus stops near the hotel that would take you to the MRT.","April 1, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
235,"It’s an old hotel, but well-maintained. What I mean “old hotel” also implies the rooms would be bigger than the average. The hotels built long time ago tend to be more generous with the room size. I’m quite satisfied with the room. That’s the good side.The bad side is the location. It is not close to any MRT station. Actually, a new station is under construction. After it’s done, I believe the transportation problem will be much improved. However, at this moment, you can only rely on Grab or taxi to go to other places.","March 27, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
236,"What a beautiful hotel with great facilities, great room and bed.However service is not their thing. Staff seemed to be not interested and it’s a little unfriendly. Breakfast was ok but wanted for some management to be present to ensure constant good presentation. All that said the general standard of the hotel is very good.","March 19, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
237,"This hotel is well located in the city. You could walk to most places, although taking a taxi would be a better choice during the hot hours. The rooms are well furnished, but you have to check if your room has sufficient wardrobe space. Some rooms have only 2 drawers, and that is not enough for two people. The hotel is clean, and the staff are very friendly and professional. The cell phone, provided by the hotel at no charge, is very helpful. Breakfast is excellent, with a very large selection of multi-cultural dishes.","March 19, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
238,"This hotel is old style but it is reasonably well maintained. The down side is the noise with an atrium design. Some inconsiderate people yell at night and it echoed the entire hotel corridor. Luckily, it only happened twice at night during our stay. Otherwise, no other issue with noise. The room is well equipped, except the chair needs to be replaced urgently. The synthetic leather is peeling off. Room is spacious for 2 adults and 1 child. The staff was very helpful and communication via email wasn't an issue. We had breakfast included and tried both lunch and dinner buffets. A lot of varieties and all were excellent. Hotel guests get 50% off for lunch and dinner. The price is steep without the discount but i assume this might be standard in all SG hotels.The main down side is the location. I don't find it convenient like others have commented. There are only a few buses go right in front of the hotel. The closest outram park MRT station is 17 mins walk. We were traveling with a toddler and pushing the stroller in the hot and humid weather was not ideal. We tried to catch a bus that went to outram park MRT station, which was also 10 mins walk and required carrying the stroller up and down a pedestrian bridge. Thus, our main mode of transportation was taxi. Another issue is food selection. It would have been convenient if it is near a shopping mall which one can just go out and eat there to save some money. Adjacent hotel restaurants are equally expensive. For the location, I think the room rate isn't value for money. I had stayed at somewhere in SG before with the same price tag but it was much more convenient for food and traveling around. There will be a new MRT station next to this hotel in 2021. I might give it a miss until then. Unless the price is really attractive in the future.Another thing that's worth mentioned. The hotel only provided us the complimentary ""handy"" phone on our last day. I wish it was provided earlier on. it could have been very helpful with the bus route and entrance tickets. The ticket offers were actually a lot better than what i got online so i felt a bit bummed. Overall. A good experience so a 4 stars rating.","March 12, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
239,"Hotel was very clean, friendly, excellent customer service. They also had the best breakfast. They cook your eggs or omelette to order. The breakfast included choices for Americans, Asians, East India, and everything in between. Great location, close to the metro. Also has an amazing elevator with excellent views and great prices. I would go back here!","March 8, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
240,"Hey - this is not a bad hotel at all. It will make you feel young again because the decor is from the 90s and hasn’t been updated. The rooms are clean, big for Singapore and the showers are really nice. The elevators (there are 6) run quickly and I Never had to wait for service. There is a lot in the area for eating - not too much shopping. One night we ate in the Xin restaurant and that was very good. Even my Chinese Singapore friends said it was authentic. My challenges came from a surly staff, ridiculously expensive buffets of marginal quality, and the overall ‘feel’ of the hotel. There are massage parlors next door and women with dubious backgrounds and professions could be seen arriving at late night hours. It is an interesting place and very, well, earthy at times. All that said, if I have a short stay I would consider this place, but only if the Park hotels were full - they really are better. ","February 28, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
241,Good modern hotel. Although away from the Waterfront free shuttle bus runs hourly.Good size rooms with bathrobes Good breakfast including a live noodle station (my favourite) Breakfast could be busy but then most hotels are at this time.,"February 20, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
242,"This Holiday Inn in Singapore boasts: fine bedrooms and suites, including smoking rooms, a varied and exceptional buffet for breakfast, lunch and dinner comprising a special children's corner offering their favourite cereals, nutella and marshmallows. The Holiday Inn has a broad and inclusive employment policy; We have befriended in particular a young boy who takes charge of directing traffic and ordering taxis in the hotel forecourt. When our boy blows his whistle - you stop and listen - you move your car - you get out of the way. Our boy Owns the forecourt of the Holiday Inn. His work ethic is second to none, and he is greatly loved and indispensable to all the staff. When we arrive at the hotel, he drops his whistle to give me a hug.Down in the basement of the hotel you will find two shops that sell Everything: needles and thread, aka seltzer, sticking plasters, fresh sandwiches,T shirts, coffee, and any kind of alcohol your western heart might desire. The owner will often toss in a free banana with your purchases. On the day of my departure, the beautiful wife of the owner took me by the hand and led me around the shop to choose a packet of biscuits for my 10,000 Km journey home.A hotel is a community, a village that cares about its inhabitants. This is one such delightful village...","February 13, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
243,Hotel====The hotel was nice and clean but the location is a bit of annoyance as there is no metro station nearby so we had to travel by Grab (online taxi service like Uber) all the time. Breakfast=======Excellent buffet breakfast that caters to everyone's choice. Staff====Helping and smiling staff. River Walk========The hotel is near to river and I highly recommend everyone to take the river walk that goes all the way to Merlion park. Tip:===I bought a local Starhub sim for 13 SGD and it gave me 100 gb data for a week. The sim worked in Malaysia and Bangkok as well. ,"February 11, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
244,"It is 27 storeys hotel with good ambience. Room are spacious as per Singapore standards. I was allowed an early Checkin at 8am with SGD 117 fee. Breakfast buffet was good but spread and quality for Indian buffet breakfast can be improved. Handy phone is a good amenity for all tourists as it allows unlimited local and international calls, unlimited data. Handy should provide a decent sub-range handset. Nearest metro i.e. Tiong Bahru MRT or Outram Park is 1.2 kms from hotel. Clarke is 1.4 km and is walkable. People at reception should be more polite and approachable. ","February 9, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
245,"Yes, it is one of the older hotels in the city - you will find run down upholstery and a slightly 80ish feel in the lobby. But i give this a 4 star because it checked off on all other points. good and prompt service staff. large rooms and comfortable beds. clean toilets and lovely staff. So ignore the the little things that are sore to the eye, this place is value for money.","February 7, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
246,"I was there with my family for a group tour. The rooms were quite spacious. We were allotted 2 rooms and we had a very nice and comfortable stay. They had provided us with cellphones which were free for all international calls, and quite useful to be in touch with our relatives in INDIA","February 7, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
247,"Stayed here on a 3 day stopover on way to Australia. Good location very friendly and helpful staff, Bathroom could do with updating. Breakfast very enjoyable with lots of choices. Robertson key a few minutes walk with some good bars and restaurants also Clarke key 5 minutes further but pricey","February 3, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
248,The hotel was what you would expect from Holiday Inn standards clean and functional. The staff were very helpful Mogan the concierge was extra helpful with a great personality. We were on the 21st floor and it was very quiet. Beds were very comfortable.Breakfast was ok but other guests made it like a bun fight. Again the staff were great and extremely polite.The hotel is well located near the river and will be ideally located when the MRT opens.,"January 31, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
249,"The hotel is nicely located in Singapore, a 10 mins taxi ride maximum from all the sights. Friendly welcome by the staff, and everyone was really friendly all along our stay. Rooms are clean, spacious, quiet, and have a relatively nice city view. The best part of the hotel is probably the view from the lifts as you go up and down from your room. Breakfast in the morning was really good, with great choice and quality food ! Would highly recommend and return to this hotel.","January 27, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
250,"A very nice hotel, rooms were quite spacious and luxurious with the most comfortable bed. An impressive foyer and the atrium design is unique. Well located and providing very good service, it is worth a visit.","January 10, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
251,"The Atrium was quite nice and better than I expected. Breakfast buffet was large and had a lot to offer. Dinner was acceptable but not out of this world, and maybe a little pricey. There isn’t a lot of options right near the hotel so we used their restaurant quite a bit over the 4 days we stayed there. I appreciated them accommodating us with an early check in.Room condition was a 9/10.If I were to go to Singapore again, I would prefer to stay closer to the Marina area.","January 6, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
252,"The hotel is centrally located and has easy access to all the city spots (Orchard Road, Bugis, Clarke Quay, et cetera). The design of the hotel is also very good. Rooms are small - we actually paid and upgraded to an executive suite since the original deluxe room was too small to be shared between a family of 3. Food was okay; we visited during the New Year Time when the hotel was running full and you could see the strain on the staff at the Buffet restaurant. That said, the staff was friendly and helpful and I am sure the service levels would have been much better had we visited during a less busy period.","January 4, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
253,The hotel is well located and near to CBD and Sentosa Island. Its bit far from MRT but they provide shuttle services to Orchard road. Check in was smooth. Rooms on the upper floors have nice view of the city. It's worthwhile paying SGD20 additionally for this view. Room is spacious and bathroom is well stocked. Food is good and so is room service. No complaint during our 5 night stay. Kids below 12 eat free which was good for us. Staff is friendly. Overall a nice and comfortable stay,"January 2, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
254,Quick and efficient check in Great location for sightseeing Rooms very clean and all hotel staff friendly and helpful Very good breakfast great bar area Easy walk to Clarke Quay or taxi service which is reasonable we have used hotel on a number of occasions and will use again,"January 1, 2019","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
255,"Check in was a breeze & there was a lovely platter of fresh fruit for us in the room. Staff were always polite and friendly. Room was always clean and presentable. The door man - Kaibin - was a standout!! He was always smiling, accommodating, friendly and eager to please. He would have a bit of fun with us and he was also caring. We found the bed to be uncomfortable - rock hard. It is a little bit out of the way, with nearest MTR over 1km away, but the bus stop was close by. It is centrally located to parks / gardens / shopping centres and easy to get to by taxi. Breakfast was good with a wide variety of foods and always well stocked. With the MTR extensions being completed in next 2 years would be ideal place to stay.","December 31, 2018","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
256,Spire elite members do not seem to be valued here. No benefits. Breakfast is total chaos if not present at the beginning (many food stations empty at 10:00). Not worth the price paid! Positive is the bar on ground floor attended by Excel. Location is ok. ,"December 30, 2018","4    Holiday Inn Singapore Atrium
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d305454-Reviews-Holiday_Inn_Singapore_Atrium-Singapore.html
